"avgAnnCount","avgDeathsPerYear","TARGET_deathRate","incidenceRate","medIncome","popEst2015","studyPerCap","binnedInc","MedianAge","MedianAgeMale","MedianAgeFemale","AvgHouseholdSize","PctMarriedHouseholds","BirthRate","Data","PctEmpPrivCoverage.greater.than.mean","povertyNum","marriedNum","PctNoHS18_24Num","PctHS18_24Num","PctSomeCol18_24Num","PctBachDeg18_24Num","PctHS25_OverNum","PctBachDeg25_OverNum","PctEmployed16_OverNum","PctUnemployed16_OverNum","PctPrivateCoverageNum","PctPrivateCoverageAloneNum","PctPublicCoverageNum","PctPublicCoverageAloneNum","PctWhiteNum","PctBlackNum","PctAsianNum","PctOtherRaceNum"
27,11,172.1,462.8,52749,3956,0,"(51046.4, 54545.6]",44.9,42.8,48.1,2.25,59.72957084,7.489597781,"Training",FALSE,36791,263074,37582,85450,266635,5934,131340,58154,266635,2770,294722,218767,118680,42725,387987,102,0,1320
140,59,193.1,478,66522,25512,0,"(61494.5, 125635]",498,40.4,42.4,2.57,61.33661337,7.938902508,"Training",TRUE,176033,1581744,362271,918432,1140387,130112,818936,431153,1390404,96946,2117496,1673588,622493,237262,2469916,24346,14386,8652
39,18,163.1,387.6,53828,7290,411.5226337,"(51046.4, 54545.6]",45.2,44.1,46.2,2.45,58.93703453,6.083916084,"Training",TRUE,88209,433755,142884,295245,240570,50301,313470,88938,443232,33534,513945,353229,252964,114453,715255,2572,1780,1484
98,40,161.7,424.4,49583,18372,0,"(48021.6, 51046.4]",39,36.7,41,2.31,50.25776603,6.529752501,"Training",TRUE,277418,1023321,637509,600765,512579,88186,611788,286604,1212552,53279,1282366,890193,635672,334371,1614831,4652,142483,34079
498,206,195.6,499.5,46689,75749,0,"(45201, 48021.6]",43.2,41.3,44.6,2.43,47.01097609,3.957446809,"Training",TRUE,1181685,3696552,1030187,3098135,2992086,454494,2560317,1007462,4128321,583268,4870661,3688977,2961786,1651329,6964932,285202,100423,29525
182,98,277.1,504.8,26351,27703,0,"[22640, 34218.1]",41,39.6,42.2,2.43,49.14080309,3.257989088,"Training",FALSE,947443,1459949,767374,872645,1058255,72028,986227,182840,1000079,271490,1252176,1342315,1479341,941902,2643101,68770,10633,16583
55,27,211.2,435,38338,9183,108.8968747,"(37413.8, 40362.7]",43,42.4,43.8,2.4,54.51398136,4.350132626,"Training",TRUE,186415,527105,164376,486699,192843,74383,348036,66118,456396,65200,566592,415072,350791,168049,894502,11253,399,797
104,41,166.7,431.3,54063,23137,0,"(51046.4, 54545.6]",39.4,39.3,39.5,2.66,51.39821712,3.453598302,"Training",FALSE,337801,1207752,363251,923167,740384,284586,592308,485877,1473827,117999,1462259,1142968,768149,434976,2031874,12612,40683,147779
250,97,175.9,461.8,37782,41516,0,"(37413.8, 40362.7]",42.6,42.2,43.5,2.42,51.01389975,4.204317269,"Training",FALSE,963172,2246016,1083568,1718763,1108478,240793,1237177,494041,2150529,369493,2055042,1453060,1926343,1191510,3118120,25614,35960,346938
677,297,195.5,443.6,42232,138900,158.387329,"(40362.7, 42724.4]",38.2,36.4,39.5,2.61,45.28902347,5.663639027,"Training",TRUE,2708550,6403290,2389080,4153110,6417180,930630,4680930,1930710,7570050,1680690,8292330,6458850,5361540,3264150,7624991,5798295,161363,42475
1962.667684,83,187.8,453.5494221,53291,35569,0,"(51046.4, 54545.6]",41,40.6,41.8,2.51,51.24645469,5.169121658,"Training",TRUE,430385,1799792,490853,1220017,1707312,138720,1294712,597560,2087901,192073,2600094,1723453,1212903,636686,3188897,44057,20774,5620
622,256,192.5,476,46243,110884,1127.30421,"(45201, 48021.6]",39.9,38.1,42.2,2.38,48.36061762,5.182440874,"Training",TRUE,1984824,5377874,2505979,4302300,3869852,410271,4346653,1208636,5799234,1086664,7340521,5821410,3847675,2228769,9315532,1205794,55403,192114
1962.667684,42,183.5,453.5494221,41527,16346,4098.862107,"(40362.7, 42724.4]",40,39.7,40.6,2.47,52.01918614,8.276059565,"Training",TRUE,289325,867973,153653,338363,1065760,76827,549226,197787,995472,76827,1108259,866338,572110,304036,1546416,19110,3185,7266
16,5,174.2,535.4,51978,1859,0,"(51046.4, 54545.6]",48.2,48.6,46.9,2.24,52.70108043,3.333333333,"Training",FALSE,21751,109681,53540,75104,50193,7065,73059,19148,96297,17103,118047,90076,65623,26212,181754,1778,0,297
1208,509,172.4,441.7,44835,212567,103.4967798,"(42724.4, 45201]",42.8,41.6,43.9,2.45,47.72838885,5.016549209,"Training",FALSE,3847463,10564580,3571126,7758696,8885301,1041579,5824336,3379816,11010971,2295724,12307630,10299674,9225408,5186635,19485674,156292,220767,315949
146,54,191.7,543.5,50299,19444,1388.603168,"(48021.6, 51046.4]",44.5,43.2,46.2,2.29,53.30250208,6.349206349,"Training",TRUE,219718,1118030,293605,684429,849703,116664,871092,202218,1189973,85554,1440801,989700,684429,295549,1891946,3478,7849,994
760,282,158.9,428.2,54509,213016,117.3620761,"(51046.4, 54545.6]",30.9,30.5,31.4,2.77,46.42554551,4.109357003,"Training",TRUE,4153812,9180990,1278096,5091083,12078008,2833113,4196416,4196416,11801087,1917144,15017628,10321430,5879242,3450860,14077325,555761,2910219,2296714
250,101,160,419.3,53203,45463,0,"(51046.4, 54545.6]",44.1,42.6,45.2,2.58,55.08264463,4.124513619,"Training",FALSE,636482,2541382,1054742,1809428,1504826,177306,1450270,709223,2382262,231862,2786882,2009465,1704863,872890,4237131,106799,14110,107932
43,15,163.1,437,36436,8951,0,"(34218.1, 37413.8]",38,36.6,41.6,2.62,48.53503185,6.796116505,"Training",FALSE,200503,403691,164699,246153,401900,82350,378628,73399,419802,59972,486040,377733,337453,202293,634495,236451,3793,9982
1522,557,162.4,420.8,59316,491337,926.0446496,"(54545.6, 61494.5]",33,32.6,33.5,2.98,50.69974717,6.288469602,"Training",TRUE,6338248,24419449,10809414,16459790,18523405,3341092,14150506,7468323,32035173,3881563,29824156,23807132,14641843,9875874,40692446,1591612,1869810,2676564
110,48,239.7,554.1,22640,18340,0,"[22640, 34218.1]",33.5,31,36.6,2.82,26.46417445,5.501407841,"Training",FALSE,806960,460334,253092,733600,794122,53186,676746,155890,687750,352128,640066,506184,964684,709758,303355,1514135,7035,0
938,334,160.4,444.5,72973,224469,280.6623632,"(61494.5, 125635]",38.7,37.3,40,2.73,63.68381424,4.708366736,"Training",TRUE,1301921,13535481,3479270,6823858,9203229,2940544,6015770,5611725,14029313,1369261,18810503,16027087,4668956,2154903,20128883,775837,1012742,141776
88,34,177.5,458.9,48084,14629,0,"(48021.6, 51046.4]",43.2,42.4,44.3,2.46,56.30872483,4.970178926,"Training",TRUE,194566,848482,260397,713896,402298,86312,747542,117032,810447,109718,1037197,768023,548588,261860,1419195,20908,2091,4481
418,159,198.4,534.1,47547,62230,0,"(45201, 48021.6]",42.9,41.7,44.4,2.45,50.60032182,4.671621417,"Training",TRUE,908558,3055493,1319276,2364740,2115820,423164,2588768,728091,3453765,591185,4262755,3111500,2445639,1225931,5850712,201082,29478,38708
249,125,163.8,315.2,75920,87513,399.9405803,"(61494.5, 125635]",37.6,37.2,37.9,2.63,60.15588897,6.401613935,"Training",TRUE,428814,5207024,1233934,2774163,3518023,1225182,2424111,1995297,6090905,402560,7158564,4240336,2012799,927638,8414126,64326,90036,11992
291,120,175.4,429.9,45567,57673,0,"(45201, 48021.6]",40.7,39.6,41.9,2.74,59.43985396,6.894123171,"Training",TRUE,1009278,3402707,1118857,1920511,2554914,173019,1926279,495988,2791374,444083,3817953,2877883,2070461,1095787,5484582,88344,8295,55465
13,5,97.3,284.8,38469,2415,0,"(37413.8, 40362.7]",52.1,50.3,54.3,1.89,50.04955401,15.3125,"Training",FALSE,41055,125580,22701,133550,35018,50232,72933,31637,128237,16181,178227,118818,90080,28739,225600,534,854,0
39,18,164.7,398.7,49162,7046,567.6979847,"(48021.6, 51046.4]",39.1,36.8,41.4,2.31,52.86757039,8.91959799,"Training",TRUE,95826,367802,69756,219836,390349,24661,245906,143739,416419,56368,539019,426283,205744,95826,677765,8061,3343,1770
345,130,194,524.2,40357,47651,356.7606136,"(37413.8, 40362.7]",44.9,43.3,46.1,2.54,48.03953338,4.17432129,"Training",FALSE,895839,2339665,881544,1729732,1920336,233490,1582014,533692,2315839,547987,2825705,1958457,2077584,1043557,3338706,1259780,4208,80853
113,47,164.9,408.9,31176,22881,0,"[22640, 34218.1]",38.4,35.6,40.3,2.64,45.87134773,5.115327381,"Training",FALSE,743633,1036510,631516,672702,947274,36610,816852,203641,1091424,354656,1068543,807700,1018205,670414,1233066,987611,26597,9226
321,139,179.4,437.2,48663,51198,39.06402594,"(48021.6, 51046.4]",46.5,44.8,48.6,2.47,54.49083187,3.971422568,"Training",TRUE,711653,2616218,701413,2483103,1607618,327668,2268072,599017,2488223,399345,3578741,2605979,2027441,972762,4808104,179643,27561,30337
50,21,181.9,463.5,42555,7344,0,"(40362.7, 42724.4]",43.9,42.8,46.8,2.49,60.39402174,7.260963336,"Training",FALSE,105754,445047,188007,174788,311386,60221,319464,69768,400248,48471,478095,355845,284213,143208,719183,4447,1779,593
36,13,191.4,417.3,73998,9362,0,"(61494.5, 125635]",36.6,36.4,36.8,3.1,52.05980066,5.470675209,"Training",TRUE,92684,435333,58981,417546,416609,43066,254647,184432,555167,100174,602913,484016,187240,86131,685723,0,29984,11196
1962.667684,72,177.3,453.5494221,65342,38429,0,"(61494.5, 125635]",39.5,37.8,40.4,2.68,55.03236361,5.876216968,"Training",TRUE,299747,2059795,503420,1633233,1571747,134502,1452617,491892,2094381,280532,2882175,2328798,1195142,630236,3680137,22378,28599,15956
62,24,180.2,472.6,44309,9833,0,"(42724.4, 45201]",41.1,37.7,45.5,2.25,49.58100559,2.110199297,"Training",FALSE,180928,499517,294007,245825,411020,32449,387421,119963,422819,29499,640129,439536,404137,195677,774913,55230,2607,35684
2732,808,146.1,439.6,59858,895823,35.72134227,"(54545.6, 61494.5]",414,33.3,35.6,3.12,56.50014415,4.837677143,"Training",TRUE,12004029,46761961,15408156,28487172,37176655,8510319,20962259,20872676,56974343,7435331,58407660,50524418,19528942,12362358,46798645,22727273,9873473,7276189
855,316,162.7,433.5,74341,187316,0,"(61494.5, 125635]",42.1,41.2,42.9,2.66,61.49898521,4.426612689,"Training",TRUE,1142628,11032913,2360182,5844260,8654000,1873160,4795290,4158416,11725982,1105165,15584692,12643830,4570511,1723308,18053435,88589,170278,63119
851,319,178.4,476.7,63030,167688,17.89036783,"(61494.5, 125635]",39.2,38.2,40.3,2.62,54.86369419,5.159405563,"Training",TRUE,1676880,8870696,2179944,5667855,7026128,1894875,5902618,2783621,9876824,1224123,12962283,10748801,4141894,1911644,15427659,573927,241913,188155
203,84,169.2,428.1,57378,39229,0,"(54545.6, 61494.5]",39.6,39,40.4,2.61,55.58980682,7.427277062,"Training",TRUE,600204,2153673,776735,1455396,1502471,188300,1259251,576667,2306666,274603,2557731,1953605,1259251,659048,3618772,95135,28946,36030
622,237,194.3,520.3,39606,91758,337.8452015,"(37413.8, 40362.7]",43.6,41.8,44.6,2.42,47.35119602,5.072603135,"Training",FALSE,1780106,4505318,1981973,3284937,3615266,293626,3349167,899229,4688834,963459,5597238,4165814,3716199,2092083,6928674,1688924,45034,252708
493,204,155.9,400.5,61935,94409,21.18442098,"(61494.5, 125635]",43.5,42.3,45,2.4,53.38800964,5.404491669,"Training",TRUE,774154,5258582,1132908,3483693,3644188,1180113,2492398,2143085,5589013,481486,7514957,4574473,2747302,1208436,8400247,548610,269213,13713
1962.667684,864,171.5,453.5494221,51175,511574,826.8598482,"(51046.4, 54545.6]",34.6,33.4,35.7,2.59,47.48265193,6.454934329,"Training",TRUE,7520138,25476386,7878240,14733332,24197451,4348379,13710184,10078008,31666431,3529861,35400921,29006246,14324072,7827083,40702093,4717725,2180706,1100150
95,37,156.6,444.5,52273,14915,0,"(51046.4, 54545.6]",43.5,41.7,45.1,2.37,60.31899468,4.203691046,"Training",TRUE,147659,948594,171523,651786,572736,95456,608532,165557,812868,59660,1187234,722689,466840,193895,1465190,5880,6977,0
83,31,163.6,463.1,37072,10703,0,"(34218.1, 37413.8]",50.5,49.9,51.6,2.33,57.09251101,4.295098535,"Training",FALSE,198006,666797,291122,454878,324301,0,313598,131647,474143,131647,591876,518601,498760,246169,1046496,5625,1306,12957
210,78,167,475.8,60556,37786,0,"(54545.6, 61494.5]",40.1,38.5,42.2,2.59,57.13255445,3.719306692,"Training",TRUE,374082,2002658,657477,959765,1836400,324960,1235603,574348,2369183,185152,3030438,2403190,1061787,468547,3547376,130208,20523,19527
9,4,124.8,374.8,44990,1310,0,"(42724.4, 45201]",52,51.9,52.2,2.05,55.74272588,4.95049505,"Training",FALSE,21092,82792,53318,43623,17030,17030,48208,15720,71657,2620,88950,55938,59736,30523,128747,0,0,294
32,14,161.2,364.5,59416,9529,0,"(54545.6, 61494.5]",33,32.5,34,2.78,48.6797142,7.95730228,"Training",TRUE,98149,472639,253472,293494,392595,13341,357338,78138,473592,95290,663219,519331,281106,140077,851517,14680,4225,33161
126,42,182.8,526.7,51550,25490,0,"(51046.4, 54545.6]",35.4,34.6,36.7,2.61,47.02037259,5.538105472,"Training",TRUE,522545,1200579,469016,915091,1019600,145293,999209,359409,1554890,165685,1735869,1235087,764700,435880,1523056,963845,14570,14673
822,315,189.8,508.1,44973,139142,64.6821233,"(42724.4, 45201]",40.3,38.8,41.5,2.6,49.51174146,4.889016456,"Training",FALSE,2504556,6831873,2448900,4174260,6595331,681796,4563858,1711447,7124071,1600133,8223293,6205734,5398710,3214181,10869410,2245907,126410,388582
378,143,173.8,478.7,43104,60636,362.8207665,"(42724.4, 45201]",41.6,41,42.2,2.36,48.46420714,4.59877366,"Training",TRUE,1146021,2795320,472961,1467392,3777623,345626,2091942,861032,3292535,430516,4335474,3292535,2201087,1127830,5701655,116337,75649,47700
12,4,129.3,366.9,42366,2692,0,"(40362.7, 42724.4]",40.3,40.2,40.3,2.74,66.35802469,11.13360324,"Training",FALSE,37958,181172,65685,21536,181980,0,68108,46034,164751,5654,183595,120064,66493,26113,259410,1781,1880,2473
86,30,142.4,428.5,45229,13886,144.0299582,"(45201, 48021.6]",45.1,44,45.9,2.26,55.70436508,8.380520951,"Training",TRUE,172187,848435,130529,544332,549886,162467,584601,161078,852601,83316,1002570,734570,488788,215233,1342380,9778,3852,4544
73,31,173.4,431.6,44905,12469,882.1878258,"(42724.4, 45201]",40.6,39.7,41.5,2.3,47.6859659,7.681053402,"Training",TRUE,159604,638413,271825,325441,574821,74814,498760,143394,799263,67333,890287,643401,466341,209480,1214080,12296,4165,100
43,18,168.2,425.4,51733,8739,0,"(51046.4, 54545.6]",40.6,40.6,40.5,2.45,57.50147667,9.165808445,"Training",TRUE,105742,514728,147690,311983,344317,69912,229836,138951,493754,18352,553179,436950,240323,109238,823343,5280,0,30559
569,242,201.2,482,41260,107896,185.3636835,"(40362.7, 42724.4]",36,34.7,37.9,2.45,43.98362892,4.964180034,"Training",TRUE,2179500,4596370,1273173,2891613,5880332,744483,3625306,1488965,5783226,960275,6872976,5351642,3700833,2114762,9442644,657334,204396,91784
102,51,213.5,442.5,34916,16779,59.59830741,"(34218.1, 37413.8]",41.1,38.9,42.9,2.45,47.86439665,5.841924399,"Training",FALSE,385917,820494,236584,436254,937947,67116,716464,139266,803715,115776,854052,595655,790291,464779,1632576,15076,1281,592
238,79,157.9,474.1,68430,49762,0,"(61494.5, 125635]",39,38.4,39.8,2.66,62.98229565,4.330985915,"Training",TRUE,293596,3085244,726526,1388360,2269148,592168,1681956,1025098,3453483,154263,4184985,3592817,1114669,527478,4711353,38766,120003,34659
8450,2549,145.8,514.3,98312,1361350,263.7088185,"(61494.5, 125635]",41.3,39.6,43,3.03,60.66267248,4.449778611,"Training",TRUE,9121045,72423820,11843745,32944670,64119585,27227000,32944670,32263995,83042350,8712640,108363460,88896155,34442155,15383256,95607912,15508761,11580518,8767194
185,70,136.5,356.3,26699,63795,0,"[22640, 34218.1]",29.1,27.6,30.8,3.84,54.15298854,5.949245101,"Training",FALSE,2258343,3017504,1531080,2073338,2526282,248801,1416249,421047,3036642,880371,1492803,3091109,2692149,1990404,6055780,3666,9369,267103
70,30,230.7,555.6,27403,9652,0,"[22640, 34218.1]",36.3,35.3,38.5,2.7,30.20289855,4.552845528,"Training",FALSE,452679,268326,107138,358090,479705,20270,372568,69495,343612,108103,471983,339751,467157,291491,295676,656640,4231,1539
16,5,180.4,587.4,53277,1680,0,"(51046.4, 54545.6]",49.8,47.5,51.3,2.22,46.76616915,7.333333333,"Training",FALSE,23856,90048,31584,82992,42840,10584,61657,21336,84000,13272,100632,65352,68376,31249,154336,936,375,375
766,280,178.5,521.8,45211,116048,146.4911071,"(45201, 48021.6]",496.8,39.2,43.1,2.42,49.22668061,5.48894218,"Training",TRUE,1856768,5686352,1380972,4096495,5187346,939989,4769573,1508624,6603132,893570,8343852,6405850,3992052,1996026,10658359,561061,77494,75306
317,140,190.5,443.3,43057,54354,202.37701,"(42724.4, 45201]",42.2,40.7,43.7,2.43,48.16699694,3.673864003,"Training",TRUE,907712,2777490,1130564,1701281,2413318,190239,1875213,614201,2619863,489186,3652589,2633657,2038275,994679,4323941,846399,17771,68587
295,119,177.4,449.8,41037,80850,86.58008658,"(40362.7, 42724.4]",27.2,26.6,28,2.36,42.72642886,5.395731735,"Training",TRUE,1916145,3322935,412335,1511895,5392695,768075,2215290,1705935,4527600,509355,5724180,4705470,2102100,1139985,6528020,301217,338271,39803
120,62,210,414.9,37495,24114,0,"(37413.8, 40362.7]",36,33.7,37.6,2.37,47.35854955,6.776379477,"Training",FALSE,581148,1138181,262843,479869,1492657,176033,921155,320717,1285277,243552,1458897,1121301,935624,544977,1448010,858319,16951,39155
1962.667684,19,194.7,453.5494221,50525,5817,171.9099192,"(48021.6, 51046.4]",43,39.7,46.7,2.34,51.95232224,7.6011846,"Training",TRUE,75040,329243,99471,260020,185563,36648,212903,75621,347275,21523,417079,281856,190798,81438,559667,894,298,3375
27,11,168.7,421.4,50818,6354,0,"(48021.6, 51046.4]",33,31.9,33.4,2.84,59.8932859,12.66766021,"Training",TRUE,62270,386324,214766,189985,221120,9531,236369,88956,399032,24146,486717,402844,135341,52103,612880,984,0,19079
186,72,180,494.9,37477,24461,81.7628061,"(37413.8, 40362.7]",48.2,45.8,51,2.28,50.35495957,4.046522898,"Training",FALSE,406053,1249958,680016,988225,660447,117413,912396,300871,1066500,281302,1599750,1022470,1110530,499005,2244917,77862,9471,1496
87,36,190.8,477.4,35940,13555,0,"(34218.1, 37413.8]",43.8,43.2,45.1,2.45,50.80273113,5.245114844,"Training",FALSE,264323,708927,256190,542200,511024,46087,492047,78619,642507,127417,817367,550333,576088,292788,1107972,196562,0,19226
324,106,160.5,503.6,52195,49453,0,"(51046.4, 54545.6]",43.6,41.7,44.8,2.5,54.53401771,6.184505988,"Training",TRUE,563765,2729806,687397,1864379,1923722,469804,1775363,717069,2922673,341226,3669413,2828712,1676457,815975,4787875,37140,27190,11527
16,7,180.6,436.8,45251,2542,0,"(45201, 48021.6]",43,41.4,44.3,2.15,52.15311005,6.042296073,"Training",FALSE,37368,140827,57450,101680,87445,7626,71431,44485,138539,4068,172602,115916,88208,33809,236924,708,1617,1920
83,23,136.9,402.7,75348,23125,0,"(61494.5, 125635]",38,38.2,37.9,2.63,50.5801881,1.745232098,"Training",TRUE,178063,1103063,171125,582750,941188,617438,413938,874125,1769063,60125,1780625,1554000,333000,127188,2154333,7463,43947,64366
126,51,199.5,490,41547,20018,249.7752023,"(40362.7, 42724.4]",42.5,41.1,43.8,2.71,58.83239688,7.765151515,"Training",FALSE,384346,1121008,462416,826744,652587,60054,880792,102092,964868,230207,1247122,969948,796717,422380,1912891,46501,2395,7684
160,56,147.8,425.4,34429,49800,100.4016064,"(34218.1, 37413.8]",25,24,26,2.51,36.08648401,3.389715373,"Training",TRUE,1489020,1643400,194220,512941,3899340,373500,961140,1080660,2355540,662340,3486000,2948160,1309740,712140,2904662,1848412,149457,24470
100,37,169.8,479.3,40590,14766,0,"(40362.7, 42724.4]",43.7,42.1,44.8,2.45,47.16886588,4.987212276,"Training",FALSE,305657,745683,274648,577351,516810,107792,468083,163903,713198,129941,846092,621649,673330,379487,1341390,88699,6196,2754
781,267,152.5,450.2,47966,208861,588.9084128,"(45201, 48021.6]",29.3,28.2,30.7,2.38,39.72870157,3.467190704,"Training",TRUE,4720259,8208238,898103,2986713,14014574,2986713,4762031,4657601,12448116,1357597,16144956,13680396,5137981,2819624,15327023,2629161,2085504,204328
1133,466,180.2,476.1,51041,168871,183.5720757,"(48021.6, 51046.4]",44.8,42.9,46.6,2.38,49.70961344,4.491424455,"Training",TRUE,1975791,8612421,2144662,6079356,6754840,1908243,6619744,2583727,9743857,1148323,12479567,9287905,6231340,2837033,15358176,1023362,97572,40084
102,38,154.1,451.7,55958,17403,57.46135724,"(54545.6, 61494.5]",43.1,42.3,43.5,2.48,57.22070845,5.807872282,"Training",TRUE,154887,1005894,226239,556896,826643,130523,767473,172290,1186885,62651,1393981,1082467,518610,222759,1709982,3877,5865,696
71,27,165,483.2,43178,8979,0,"(42724.4, 45201]",47,45.2,49.8,2.19,49.44348256,4.371921182,"Training",FALSE,128400,496539,158929,302593,419320,17061,388791,90688,502824,49385,631224,435067,374425,173295,872015,4842,1087,593
89,35,183.4,483.1,32408,17124,0,"[22640, 34218.1]",36.7,35.6,37.5,2.74,51.46987169,7.78998779,"Training",FALSE,446937,859625,469198,703797,520570,18837,676398,136992,926409,113019,770580,571942,657562,424676,1183892,474321,5027,26843
